Date, Time, Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude
16/06/2021,22:08:00,"198","394","165","2","0","58","0","0","2","470,81"
16/06/2021,22:09:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:10:00,"41","163","0","1","0","60","0","0","0","168,08"
16/06/2021,22:11:00,"611","657","656","2","0","0","60","0","0","1111,44"
16/06/2021,22:12:00,"52","161","48","1","0","60","0","0","0","175,87"
16/06/2021,22:13:00,"20","33","7","1","0","60","0","0","0","39,22"
16/06/2021,22:14:00,"351","585","723","4","0","13","0","0","47","994,06"
16/06/2021,22:15:00,"104","319","154","1","0","48","0","0","12","369,18"
16/06/2021,22:16:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:17:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:18:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:19:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:20:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:21:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:22:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:23:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:24:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:25:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:26:00,"0","4","0","0","0","60","0","0","0","4"
16/06/2021,22:27:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:28:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:29:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:30:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:31:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:32:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:33:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:34:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:35:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:36:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:37:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:38:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:39:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:40:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:41:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:42:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:43:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:44:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:45:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:46:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:47:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:48:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:49:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:50:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,22:51:00,"99","608","274","3","0","50","0","0","10","674,2"
16/06/2021,22:52:00,"1002","1483","1195","3","0","0","60","0","0","2152,05"
16/06/2021,22:53:00,"747","767","643","6","0","0","60","0","0","1248,9"
16/06/2021,22:54:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,22:55:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,22:56:00,"174","355","150","3","0","1","0","1","58","422,85"
16/06/2021,22:57:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,22:58:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,22:59:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:00:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:01:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:02:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:03:00,"765","1060","872","3","0","0","60","0","0","1571,37"
16/06/2021,23:04:00,"359","345","89","2","0","4","0","55","1","505,79"
16/06/2021,23:05:00,"237","672","471","4","0","0","0","49","11","854,16"
16/06/2021,23:06:00,"342","690","164","2","0","4","0","0","56","787,38"
16/06/2021,23:07:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:08:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:09:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:10:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:11:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:12:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:13:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:14:00,"185","320","68","1","0","0","0","22","38","375,83"
16/06/2021,23:15:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:16:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:17:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:18:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:19:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:20:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:21:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:22:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:23:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:24:00,"285","645","806","1","0","3","0","25","32","1070,93"
16/06/2021,23:25:00,"0","8","3","0","0","0","0","0","60","8,54"
16/06/2021,23:26:00,"0","7","8","0","0","0","0","0","60","10,63"
16/06/2021,23:27:00,"128","398","547","1","0","34","0","1","25","688,47"
16/06/2021,23:28:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:29:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:30:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:31:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:32:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:33:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:34:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:35:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:36:00,"1010","1235","775","8","0","0","60","0","0","1773,68"
16/06/2021,23:37:00,"2803","3025","2388","19","0","0","60","0","0","4765,5"
16/06/2021,23:38:00,"1757","1881","2099","12","0","0","60","0","0","3321,3"
16/06/2021,23:39:00,"3440","3184","3493","24","0","0","60","0","0","5845,73"
16/06/2021,23:40:00,"3472","3245","3333","29","0","0","60","0","0","5804,63"
16/06/2021,23:41:00,"515","2080","2190","4","0","0","60","0","0","3063,94"
16/06/2021,23:42:00,"336","846","829","5","0","0","2","13","45","1231,2"
16/06/2021,23:43:00,"0","7","0","0","0","0","0","0","60","7"
16/06/2021,23:44:00,"196","415","674","1","0","0","0","19","41","815,42"
16/06/2021,23:45:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:46:00,"2964","2408","2318","11","0","0","60","0","0","4467,31"
16/06/2021,23:47:00,"590","975","274","6","0","0","60","0","0","1172,09"
16/06/2021,23:48:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:49:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:50:00,"0","0","0","0","0","0","0","60","0","0"
16/06/2021,23:51:00,"0","0","0","0","0","60","0","0","0","0"
16/06/2021,23:52:00,"1762","1812","1197","10","0","0","60","0","0","2796,57"
16/06/2021,23:53:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:54:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:55:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:56:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:57:00,"0","0","0","0","0","0","0","0","60","0"
16/06/2021,23:58:00,"1656","1597","1715","4","0","0","60","0","0","2869,49"
16/06/2021,23:59:00,"1257","1735","1506","9","0","0","60","0","0","2618,84"
17/06/2021,00:00:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:01:00,"8","397","33","0","0","59","0","0","1","398,45"
17/06/2021,00:02:00,"12","179","18","0","0","60","0","0","0","180,3"
17/06/2021,00:03:00,"0","9","0","0","0","60","0","0","0","9"
17/06/2021,00:04:00,"16","377","115","1","0","11","0","0","49","394,47"
17/06/2021,00:05:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,00:06:00,"0","303","62","0","0","49","0","0","11","309,28"
17/06/2021,00:07:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:08:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:09:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:10:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:11:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:12:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:13:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:14:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:15:00,"0","28","0","0","0","60","0","0","0","28"
17/06/2021,00:16:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:17:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:18:00,"0","355","95","0","0","57","0","0","3","367,49"
17/06/2021,00:19:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:20:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:21:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:22:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:23:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:24:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:25:00,"718","968","541","4","0","0","60","0","0","1321,07"
17/06/2021,00:26:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,00:27:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,00:28:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,00:29:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:30:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:31:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:32:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:33:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:34:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:35:00,"0","80","26","0","0","0","0","6","54","84,12"
17/06/2021,00:36:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,00:37:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,00:38:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,00:39:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:40:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:41:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:42:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:43:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:44:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:45:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:46:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:47:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:48:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:49:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:50:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:51:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:52:00,"1244","1658","1572","6","0","0","60","0","0","2601,48"
17/06/2021,00:53:00,"344","221","129","3","0","2","0","0","58","428,74"
17/06/2021,00:54:00,"429","974","1340","4","0","0","60","0","0","1711,23"
17/06/2021,00:55:00,"219","582","697","2","0","60","0","0","0","934,07"
17/06/2021,00:56:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:57:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:58:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,00:59:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:00:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:01:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:02:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:03:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:04:00,"158","589","526","2","0","31","0","0","29","805,33"
17/06/2021,01:05:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:06:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:07:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:08:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:09:00,"0","304","22","0","0","5","0","0","55","304,8"
17/06/2021,01:10:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:11:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:12:00,"558","1164","1648","7","0","0","60","0","0","2093,36"
17/06/2021,01:13:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:14:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:15:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:16:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:17:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:18:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:19:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:20:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:21:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:22:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:23:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:24:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:25:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:26:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:27:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:28:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:29:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:30:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:31:00,"682","1100","997","5","0","0","60","0","0","1633,75"
17/06/2021,01:32:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:33:00,"0","2","0","0","0","0","0","0","60","2"
17/06/2021,01:34:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:35:00,"0","18","0","0","0","14","0","0","46","18"
17/06/2021,01:36:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:37:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:38:00,"43","0","4","0","0","38","0","0","22","43,19"
17/06/2021,01:39:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:40:00,"702","545","1017","5","0","0","60","0","0","1350,6"
17/06/2021,01:41:00,"62","52","40","1","0","60","0","0","0","90,27"
17/06/2021,01:42:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:43:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:44:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:45:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:46:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:47:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:48:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:49:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:50:00,"132","407","114","2","0","51","0","0","9","442,8"
17/06/2021,01:51:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:52:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:53:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,01:54:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:55:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:56:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:57:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:58:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,01:59:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:00:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:01:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:02:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:03:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:04:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:05:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:06:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:07:00,"518","776","1140","4","0","0","60","0","0","1473,13"
17/06/2021,02:08:00,"109","365","214","1","0","42","0","0","18","436,92"
17/06/2021,02:09:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:10:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:11:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:12:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:13:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:14:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:15:00,"0","26","0","0","0","60","0","0","0","26"
17/06/2021,02:16:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:17:00,"210","274","134","2","0","48","0","11","1","370,31"
17/06/2021,02:18:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,02:19:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,02:20:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,02:21:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,02:22:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,02:23:00,"59","214","109","2","0","0","0","60","0","247,3"
17/06/2021,02:24:00,"549","982","1039","6","0","0","60","0","0","1531,42"
17/06/2021,02:25:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:26:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:27:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:28:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:29:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:30:00,"757","949","871","2","0","0","60","0","0","1494,09"
17/06/2021,02:31:00,"394","330","904","3","0","1","0","4","55","1039,88"
17/06/2021,02:32:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:33:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:34:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:35:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:36:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:37:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,02:38:00,"2","38","20","0","0","2","0","0","58","42,99"
17/06/2021,02:39:00,"216","463","649","2","0","17","0","1","42","825,97"
17/06/2021,02:40:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:41:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:42:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:43:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:44:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:45:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:46:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:47:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:48:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:49:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:50:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:51:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:52:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:53:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:54:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:55:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:56:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:57:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,02:58:00,"1166","1904","2150","9","0","0","60","0","0","3099,56"
17/06/2021,02:59:00,"3130","2526","2593","33","0","0","60","0","0","4785,52"
17/06/2021,03:00:00,"3349","3716","3471","16","0","0","60","0","0","6088,7"
17/06/2021,03:01:00,"2888","2557","3446","19","0","0","60","0","0","5172,4"
17/06/2021,03:02:00,"3937","3873","3512","18","0","0","60","0","0","6544,79"
17/06/2021,03:03:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:04:00,"23","315","56","1","0","0","0","60","0","320,76"
17/06/2021,03:05:00,"0","7","0","0","0","0","0","60","0","7"
17/06/2021,03:06:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:07:00,"385","652","659","3","0","0","0","14","46","1003,8"
17/06/2021,03:08:00,"257","623","530","2","0","0","0","1","59","857,37"
17/06/2021,03:09:00,"77","631","535","2","0","0","0","60","0","830,85"
17/06/2021,03:10:00,"0","97","90","0","0","0","0","60","0","132,32"
17/06/2021,03:11:00,"2","74","21","1","0","0","0","60","0","76,95"
17/06/2021,03:12:00,"250","924","637","3","0","0","0","24","36","1149,8"
17/06/2021,03:13:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:14:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:15:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:16:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:17:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:18:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:19:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:20:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:21:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:22:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:23:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:24:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:25:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:26:00,"0","8","0","0","0","0","0","0","60","8"
17/06/2021,03:27:00,"126","332","244","1","0","0","0","16","44","430,85"
17/06/2021,03:28:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:29:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:30:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:31:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:32:00,"0","0","3","0","0","0","0","60","0","3"
17/06/2021,03:33:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:34:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:35:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:36:00,"0","0","0","0","0","0","0","60","0","0"
17/06/2021,03:37:00,"0","4","39","0","0","0","0","59","1","39,2"
17/06/2021,03:38:00,"0","31","74","0","0","0","0","0","60","80,23"
17/06/2021,03:39:00,"0","16","58","0","0","0","0","0","60","60,17"
17/06/2021,03:40:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:41:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:42:00,"0","0","0","0","0","0","0","0","60","0"
17/06/2021,03:43:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:44:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:45:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:46:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:47:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:48:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:49:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:50:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:51:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:52:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:53:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:54:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:55:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:56:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:57:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:58:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,03:59:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:00:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:01:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:02:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:03:00,"266","853","751","2","0","3","0","3","54","1167,2"
17/06/2021,04:04:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:05:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:06:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:07:00,"0","0","0","0","0","60","0","0","0","0"
17/06/2021,04:08:00,"1201","1112","1229","4","0","0","60","0","0","2046,8"
